id,year,file,line_number,date_start,date_end,beneficiary,orgao,orgao_pagador,destination,objective,pcdp,status,urgent,urgency_reason,diarias,passagens,devolucao,outros,total,category,confidence,counted_in_direct_total,source_label,source_url,evidence,expense_type,expense_label,simple_explanation,waste_signal,date_start_iso,payment_breakdown,ticket_details,route_segments
2024-0000000000019941298-226052,2024,2024_Viagem.csv,226052,03/05/2024,03/05/2024,FILIPE ARAUJO DE ALMEIDA CARVALHO,Ministério da Cultura,Ministério da Cultura - Unidades com vínculo direto,RIO DE JANEIRO/RJ,"Acompanhamento de Cerimonial da Ministra de Estado da Cultura Margareth Menezes durante a viagem ao Rio de Janeiro/RJ em comitiva com Primeira-dama do Brasil, Sra. Janja Lula da Silva, para articular a programação cultural do G20.",000965/24,Realizada,SIM,"Justifica-se que a solicitação ocorre fora do prazo regulamentar de 15 dias, em virtude de a definição e montagem de agenda ter ocorrido após o prazo.",365.09,1104.57,0.0,0.0,1469.66,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2024 (2024_Viagem.csv:226052),https://portaldatransparencia.gov.br/download-de-dados/viagens/2024,"0000000000019941298;000965/24;Realizada;SIM;Justifica-se que a solicitação ocorre fora do prazo regulamentar de 15 dias, em virtude de a definição e montagem de agenda ter ocorrido após o prazo.;42000;Ministério da Cultura;42000;Ministério da Cultura - Unidades com vínculo direto;***.278.198-**;FILIPE ARAUJO DE ALMEIDA CARVALHO;;CCX-0113;CCX-0113;03/05/2024;03/05/2024;RIO DE JANEIRO/RJ;Acompanhamento de Cerimonial da Ministra de Estado da Cultura Margareth Menezes durante a viagem ao Rio de Janeiro/RJ em comitiva com Primeira-dama do Brasil, Sra. Janja Lula da Silva, para articular a programação cultural do G20.;365,09;1104,57;0,00;0,00",passagens_aereas,Passagens / deslocamento,"Maior parte do valor está em passagens/deslocamento, segundo o CSV oficial de viagens.",agenda/evento,2024-05-03,"{'PASSAGEM': 1104.57, 'DIÁRIAS': 365.09}","[{'transport': 'Aéreo', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'return_origin': 'Sem informação, Sem informação, Sem informação', 'return_destination': 'Sem informação, Sem informação, Sem informação', 'issue_date': '02/05/2024', 'value': 1104.57}]","[{'sequence': '2', 'origin_date': '03/05/2024', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination_date': '03/05/2024', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '0,50', 'mission': 'Não'}, {'sequence': '1', 'origin_date': '03/05/2024', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '03/05/2024', 'destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
2024-0000000000019941252-226019,2024,2024_Viagem.csv,226019,03/05/2024,03/05/2024,CARLOS BEYRODT PAIVA NETO,Ministério da Cultura,Ministério da Cultura - Unidades com vínculo direto,RIO DE JANEIRO/RJ,"Acompanhamento de Cerimonial da Ministra de Estado da Cultura Margareth Menezes durante a viagem ao Rio de Janeiro/RJ em comitiva com Primeira-dama do Brasil, Sra. Janja Lula da Silva, para articular a programação cultural do G20.",000964/24,Realizada,SIM,"Justifica-se que a solicitação ocorre fora do prazo regulamentar de 15 dias, em virtude de a definição e montagem de agenda ter ocorrido após o prazo.",365.09,0.0,0.0,0.0,365.09,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2024 (2024_Viagem.csv:226019),https://portaldatransparencia.gov.br/download-de-dados/viagens/2024,"0000000000019941252;000964/24;Realizada;SIM;Justifica-se que a solicitação ocorre fora do prazo regulamentar de 15 dias, em virtude de a definição e montagem de agenda ter ocorrido após o prazo.;42000;Ministério da Cultura;42000;Ministério da Cultura - Unidades com vínculo direto;***.767.608-**;CARLOS BEYRODT PAIVA NETO;;CCX-0215;CCX-0215;03/05/2024;03/05/2024;RIO DE JANEIRO/RJ;Acompanhamento de Cerimonial da Ministra de Estado da Cultura Margareth Menezes durante a viagem ao Rio de Janeiro/RJ em comitiva com Primeira-dama do Brasil, Sra. Janja Lula da Silva, para articular a programação cultural do G20.;365,09;0,00;0,00;0,00",diarias_estadia,Diárias / estadia,"Maior parte do valor está em diárias/estadia, segundo o CSV oficial de viagens.",agenda/evento,2024-05-03,{'DIÁRIAS': 365.09},[],"[{'sequence': '2', 'origin_date': '03/05/2024', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination_date': '03/05/2024', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '0,50', 'mission': 'Não'}, {'sequence': '1', 'origin_date': '03/05/2024', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '03/05/2024', 'destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
2024-0000000000019941213-225990,2024,2024_Viagem.csv,225990,03/05/2024,03/05/2024,MILTON DA LUZ FILHO,Ministério da Cultura,Ministério da Cultura - Unidades com vínculo direto,RIO DE JANEIRO/RJ,"Acompanhamento de Cerimonial da Ministra de Estado da Cultura Margareth Menezes durante a viagem ao Rio de Janeiro/RJ em comitiva com Primeira-dama do Brasil, Sra. Janja Lula da Silva, para articular a programação cultural do G20.",000963/24,Realizada,SIM,"Justifica-se que a solicitação ocorre fora do prazo regulamentar de 15 dias, em virtude de a definição e montagem de agenda ter ocorrido após o prazo.",365.09,3214.97,0.0,0.0,3580.06,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2024 (2024_Viagem.csv:225990),https://portaldatransparencia.gov.br/download-de-dados/viagens/2024,"0000000000019941213;000963/24;Realizada;SIM;Justifica-se que a solicitação ocorre fora do prazo regulamentar de 15 dias, em virtude de a definição e montagem de agenda ter ocorrido após o prazo.;42000;Ministério da Cultura;42000;Ministério da Cultura - Unidades com vínculo direto;***.740.236-**;MILTON DA LUZ FILHO;;CCX-0113;CCX-0113;03/05/2024;03/05/2024;RIO DE JANEIRO/RJ;Acompanhamento de Cerimonial da Ministra de Estado da Cultura Margareth Menezes durante a viagem ao Rio de Janeiro/RJ em comitiva com Primeira-dama do Brasil, Sra. Janja Lula da Silva, para articular a programação cultural do G20.;365,09;3214,97;0,00;0,00",passagens_aereas,Passagens / deslocamento,"Maior parte do valor está em passagens/deslocamento, segundo o CSV oficial de viagens.",agenda/evento,2024-05-03,"{'DIÁRIAS': 365.09, 'PASSAGEM': 3214.97}","[{'transport': 'Aéreo', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'return_origin': 'Sem informação, Sem informação, Sem informação', 'return_destination': 'Sem informação, Sem informação, Sem informação', 'issue_date': '02/05/2024', 'value': 3214.97}]","[{'sequence': '2', 'origin_date': '03/05/2024', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination_date': '03/05/2024', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '0,50', 'mission': 'Não'}, {'sequence': '1', 'origin_date': '03/05/2024', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '03/05/2024', 'destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
2024-0000000000019939713-224794,2024,2024_Viagem.csv,224794,03/05/2024,03/05/2024,MARGARETH MENEZES DA PURIFICACAO COSTA,Ministério da Cultura,Ministério da Cultura - Unidades com vínculo direto,RIO DE JANEIRO/RJ,"A Ministra irá ao Rio de Janeiro/RJ em comitiva com Primeira-dama do Brasil, Sra. Janja Lula da Silva, para articular a programação cultural do G20.",000957/24,Realizada,SIM,"A viagem ocorre em período inferior a 15 dias, haja vista da adequação dos compromissos na agenda da senhora Ministra.",420.09,0.0,0.0,0.0,420.09,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2024 (2024_Viagem.csv:224794),https://portaldatransparencia.gov.br/download-de-dados/viagens/2024,"0000000000019939713;000957/24;Realizada;SIM;A viagem ocorre em período inferior a 15 dias, haja vista da adequação dos compromissos na agenda da senhora Ministra.;42000;Ministério da Cultura;42000;Ministério da Cultura - Unidades com vínculo direto;***.612.865-**;MARGARETH MENEZES DA PURIFICACAO COSTA;;CNE-0001;Cargo de Natureza Especial;03/05/2024;03/05/2024;RIO DE JANEIRO/RJ;A Ministra irá ao Rio de Janeiro/RJ em comitiva com Primeira-dama do Brasil, Sra. Janja Lula da Silva, para articular a programação cultural do G20.;420,09;0,00;0,00;0,00",diarias_estadia,Diárias / estadia,"Maior parte do valor está em diárias/estadia, segundo o CSV oficial de viagens.",sem alerta automático,2024-05-03,{'DIÁRIAS': 420.09},[],"[{'sequence': '1', 'origin_date': '03/05/2024', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '03/05/2024', 'destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}, {'sequence': '2', 'origin_date': '03/05/2024', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination_date': '03/05/2024', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '0,50', 'mission': 'Não'}]"
2024-0000000000020382459-570676,2024,2024_Viagem.csv,570676,01/10/2024,01/10/2024,FELIPE HEES,Ministério das Relações Exteriores,Ministério das Relações Exteriores - Unidades com vínculo direto,RIO DE JANEIRO/RJ,"Participar, a pedido, em representação do SAEF, do encontro Internacional do grupo de engajamento 'Women 20' (W20) do G20. Trata-se do evento final, e mais importante, da agenda do W20 durante a presidência brasileira do G20. Está prevista a participação do Presidente da República, da Primeira-Dama, de diversos Ministros de Estado e outras autoridades. OBS: O SERVIDOR ESTÁ SOLICITANDO DUAS PCDPS EM DIAS SEGUIDOS PARA O RIO DE JANEIRO (NOS. 4706/24 - IDA E VOLTA EM 1/10 E 4565/24 - IDA 2/10 E VOLTA 4/10) POR NÃO TER AGENDA DE TRABALHO NO RIO DE JANEIRO NO DIA 2/10, NECESSITANDO CUMPRIR EXPEDIENTE EM BRASÍLIA NESSE DIA. Solicitação aprovada pela Secretaria-Geral, no. 405.",004706/24,Realizada,SIM,Necessidade de serviço,349.55,4671.57,0.0,0.0,5021.12,comitiva_presidencial_com_mencao,média,False,Portal da Transparência — Download de Viagens 2024 (2024_Viagem.csv:570676),https://portaldatransparencia.gov.br/download-de-dados/viagens/2024,"0000000000020382459;004706/24;Realizada;SIM;Necessidade de serviço;35000;Ministério das Relações Exteriores;35000;Ministério das Relações Exteriores - Unidades com vínculo direto;***.138.777-**;FELIPE HEES;MINISTRO DE SEGUNDA CLASSE;FEX-0315;FEX-0315;01/10/2024;01/10/2024;RIO DE JANEIRO/RJ;Participar, a pedido, em representação do SAEF, do encontro Internacional do grupo de engajamento 'Women 20' (W20) do G20. Trata-se do evento final, e mais importante, da agenda do W20 durante a presidência brasileira do G20. Está prevista a participação do Presidente da República, da Primeira-Dama, de diversos Ministros de Estado e outras autoridades. OBS: O SERVIDOR ESTÁ SOLICITANDO DUAS PCDPS EM DIAS SEGUIDOS PARA O RIO DE JANEIRO (NOS. 4706/24 - IDA E VOLTA EM 1/10 E 4565/24 - IDA 2/10 E VOLTA 4/10) POR NÃO TER AGENDA DE TRABALHO NO RIO DE JANEIRO NO DIA 2/10, NECESSITANDO CUMPRIR EXPEDIENTE EM BRASÍLIA NESSE DIA. Solicitação aprovada pela Secretaria-Geral, no. 405.;349,55;4671,57;0,00;0,00",passagens_aereas,Passagens / deslocamento,"Maior parte do valor está em passagens/deslocamento, segundo o CSV oficial de viagens.",agenda/evento,2024-10-01,"{'PASSAGEM': 4671.57, 'DIÁRIAS': 349.55}","[{'transport': 'Aéreo', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'return_origin': 'Sem informação, Sem informação, Sem informação', 'return_destination': 'Sem informação, Sem informação, Sem informação', 'issue_date': '25/09/2024', 'value': 1943.72}, {'transport': 'Aéreo', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'return_origin': 'Sem informação, Sem informação, Sem informação', 'return_destination': 'Sem informação, Sem informação, Sem informação', 'issue_date': '25/09/2024', 'value': 2727.85}]","[{'sequence': '2', 'origin_date': '01/10/2024', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination_date': '01/10/2024', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '0,50', 'mission': 'Não'}, {'sequence': '1', 'origin_date': '01/10/2024', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '01/10/2024', 'destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
2024-0000000000020197489-428115,2024,2024_Viagem.csv,428115,01/08/2024,04/08/2024,ROSANGELA DA SILVA SANTOS,Ministério da Educação,Universidade Federal de Minas Gerais,Itamarandiba/MG,Apoio na organização e realização do XI Fórum da Mulher do Jequitinhonha na cidade de Itamarandiba.,001263/24,Realizada,SIM,"Foi constatada na data de hoje, 31/07/2024, a necessidade dos serviços da servidora, proposta, para apoio na organização do evento.",1081.6,0.0,0.0,0.0,1081.6,possivel_homonimo_ou_nao_confirmado,baixa,False,Portal da Transparência — Download de Viagens 2024 (2024_Viagem.csv:428115),https://portaldatransparencia.gov.br/download-de-dados/viagens/2024,"0000000000020197489;001263/24;Realizada;SIM;Foi constatada na data de hoje, 31/07/2024, a necessidade dos serviços da servidora, proposta, para apoio na organização do evento.;26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;***.517.006-**;ROSANGELA DA SILVA SANTOS;ASSISTENTE EM ADMINISTRAçãO;-1;Sem informação;01/08/2024;04/08/2024;Itamarandiba/MG;Apoio na organização e realização do XI Fórum da Mulher do Jequitinhonha na cidade de Itamarandiba.;1081,60;0,00;0,00;0,00",diarias_estadia,Diárias / estadia,"Maior parte do valor está em diárias/estadia, segundo o CSV oficial de viagens.",sem alerta automático,2024-08-01,{'DIÁRIAS': 1081.6},[],"[{'sequence': '1', 'origin_date': '01/08/2024', 'origin': 'BELO HORIZONTE, MINAS GERAIS, BRASIL', 'destination_date': '04/08/2024', 'destination': 'Itamarandiba, Minas Gerais, Brasil', 'transport': 'Veículo Oficial', 'daily_allowances': '3,00', 'mission': 'Sim'}, {'sequence': '2', 'origin_date': '04/08/2024', 'origin': 'Itamarandiba, Minas Gerais, Brasil', 'destination_date': '04/08/2024', 'destination': 'BELO HORIZONTE, MINAS GERAIS, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '0,50', 'mission': 'Não'}]"
2023-0000000000018875032-205283,2023,2023_Viagem.csv,205283,29/04/2023,30/04/2023,EDSON ANTONIO MOURA PINTO,Presidência da República,Presidência da República - Unidades com vínculo direto,SÃO PAULO/SP,acompanhar a primeira dama em agenda,000694/23-1C,Realizada,SIM,a demanda chegou na data de hj,650.23,1171.79,0.0,0.0,1822.02,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:205283),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000018875032;000694/23-1C;Realizada;SIM;a demanda chegou na data de hj;20000;Presidência da República;20000;Presidência da República - Unidades com vínculo direto;***.379.477-**;EDSON ANTONIO MOURA PINTO;;CCX-0215;CCX-0215;29/04/2023;30/04/2023;SÃO PAULO/SP;acompanhar a primeira dama em agenda;650,23;1171,79;0,00;0,00",passagens_aereas,Passagens / deslocamento,"Maior parte do valor está em passagens/deslocamento, segundo o CSV oficial de viagens.",agenda/evento,2023-04-29,"{'DIÁRIAS': 650.23, 'PASSAGEM': 1171.79}","[{'transport': 'Aéreo', 'origin': 'SÃO PAULO, SÃO PAULO, BRASIL', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'return_origin': 'Sem informação, Sem informação, Sem informação', 'return_destination': 'Sem informação, Sem informação, Sem informação', 'issue_date': '02/05/2023', 'value': 1171.79}]","[{'sequence': '1', 'origin_date': '29/04/2023', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '30/04/2023', 'destination': 'SÃO PAULO, SÃO PAULO, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '1,00', 'mission': 'Sim'}, {'sequence': '2', 'origin_date': '30/04/2023', 'origin': 'SÃO PAULO, SÃO PAULO, BRASIL', 'destination_date': '30/04/2023', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '0,50', 'mission': 'Não'}]"
2023-0000000000019345250-582625,2023,2023_Viagem.csv,582625,28/09/2023,28/09/2023,TAYNARA PRETTO TENORIO DA CUNHA,Presidência da República,Presidência da República - Unidades com vínculo direto,Taquari/RS,Acompanhar a Primeira Dama em visita técnica ao Vale do Taquari no Estado do Rio Grande do Sul a convite do Ministério da Integração e do Desenvolvimento Regional.,001618/23,Realizada,SIM,Agenda GPPR.,141.21,0.0,0.0,0.0,141.21,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:582625),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000019345250;001618/23;Realizada;SIM;Agenda GPPR.;20000;Presidência da República;20000;Presidência da República - Unidades com vínculo direto;***.291.549-**;TAYNARA PRETTO TENORIO DA CUNHA;;CCX-0213;CCX-0213;28/09/2023;28/09/2023;Taquari/RS;Acompanhar a Primeira Dama em visita técnica ao Vale do Taquari no Estado do Rio Grande do Sul a convite do Ministério da Integração e do Desenvolvimento Regional.;141,21;0,00;0,00;0,00",diarias_estadia,Diárias / estadia,"Maior parte do valor está em diárias/estadia, segundo o CSV oficial de viagens.",agenda/evento,2023-09-28,{'DIÁRIAS': 141.21},[],"[{'sequence': '2', 'origin_date': '28/09/2023', 'origin': 'Taquari, Rio Grande do Sul, Brasil', 'destination_date': '28/09/2023', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '0,50', 'mission': 'Não'}, {'sequence': '1', 'origin_date': '28/09/2023', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '28/09/2023', 'destination': 'Taquari, Rio Grande do Sul, Brasil', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
2023-0000000000019345207-582590,2023,2023_Viagem.csv,582590,28/09/2023,28/09/2023,EDSON ANTONIO MOURA PINTO,Presidência da República,Presidência da República - Unidades com vínculo direto,Taquari/RS,Acompanhar a Primeira Dama em visita técnica ao Vale do Taquari no Estado do Rio Grande do Sul a convite do Ministério da Integração e do Desenvolvimento Regional.,001617/23,Realizada,SIM,Agenda GPPR.,141.21,0.0,0.0,0.0,141.21,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:582590),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000019345207;001617/23;Realizada;SIM;Agenda GPPR.;20000;Presidência da República;20000;Presidência da República - Unidades com vínculo direto;***.379.477-**;EDSON ANTONIO MOURA PINTO;;CCX-0215;CCX-0215;28/09/2023;28/09/2023;Taquari/RS;Acompanhar a Primeira Dama em visita técnica ao Vale do Taquari no Estado do Rio Grande do Sul a convite do Ministério da Integração e do Desenvolvimento Regional.;141,21;0,00;0,00;0,00",diarias_estadia,Diárias / estadia,"Maior parte do valor está em diárias/estadia, segundo o CSV oficial de viagens.",agenda/evento,2023-09-28,{'DIÁRIAS': 141.21},[],"[{'sequence': '2', 'origin_date': '28/09/2023', 'origin': 'Taquari, Rio Grande do Sul, Brasil', 'destination_date': '28/09/2023', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '0,50', 'mission': 'Não'}, {'sequence': '1', 'origin_date': '28/09/2023', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '28/09/2023', 'destination': 'Taquari, Rio Grande do Sul, Brasil', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
2023-0000000000019345153-582552,2023,2023_Viagem.csv,582552,28/09/2023,28/09/2023,NEUDICLEIA NERES DE OLIVEIRA,Presidência da República,Presidência da República - Unidades com vínculo direto,Taquari/RS,Acompanhar a Primeira Dama em visita técnica ao Vale do Taquari no Estado do Rio Grande do Sul a convite do Ministério da Integração e do Desenvolvimento Regional.,001616/23,Realizada,SIM,Agenda GPPR.,141.21,0.0,0.0,0.0,141.21,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:582552),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000019345153;001616/23;Realizada;SIM;Agenda GPPR.;20000;Presidência da República;20000;Presidência da República - Unidades com vínculo direto;***.251.419-**;NEUDICLEIA NERES DE OLIVEIRA;;CCX-0217;CCX-0217;28/09/2023;28/09/2023;Taquari/RS;Acompanhar a Primeira Dama em visita técnica ao Vale do Taquari no Estado do Rio Grande do Sul a convite do Ministério da Integração e do Desenvolvimento Regional.;141,21;0,00;0,00;0,00",diarias_estadia,Diárias / estadia,"Maior parte do valor está em diárias/estadia, segundo o CSV oficial de viagens.",agenda/evento,2023-09-28,{'DIÁRIAS': 141.21},[],"[{'sequence': '2', 'origin_date': '28/09/2023', 'origin': 'Taquari, Rio Grande do Sul, Brasil', 'destination_date': '28/09/2023', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '0,50', 'mission': 'Não'}, {'sequence': '1', 'origin_date': '28/09/2023', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '28/09/2023', 'destination': 'Taquari, Rio Grande do Sul, Brasil', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
2023-0000000000018715325-73584,2023,2023_Viagem.csv,73584,28/02/2023,03/03/2023,ELIZEU LEITE DE SOUZA,Presidência da República,Presidência da República - Unidades com vínculo direto,RIO DE JANEIRO/RJ,"Acompanhar a Primeira Dama em cerimônia de posse da Presidenta Maria Marighelle e da Diretoria Colegiada da FUNARTE - Fundação Nacional de Artes, vinculada ao Ministério da Cultura, a realizar às 19h do dia 02/03.",000169/23,Realizada,SIM,Demanda de agenda chegou apenas na data de hoje.,1345.71,4609.46,0.0,0.0,5955.17,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:73584),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000018715325;000169/23;Realizada;SIM;Demanda de agenda chegou apenas na data de hoje.;20000;Presidência da República;20000;Presidência da República - Unidades com vínculo direto;***.107.901-**;ELIZEU LEITE DE SOUZA;;CCX-0205;CCX-0205;28/02/2023;03/03/2023;RIO DE JANEIRO/RJ;Acompanhar a Primeira Dama em cerimônia de posse da Presidenta Maria Marighelle e da Diretoria Colegiada da FUNARTE - Fundação Nacional de Artes, vinculada ao Ministério da Cultura, a realizar às 19h do dia 02/03.;1345,71;4609,46;0,00;0,00",passagens_aereas,Passagens / deslocamento,"Maior parte do valor está em passagens/deslocamento, segundo o CSV oficial de viagens.",agenda/evento,2023-02-28,"{'PASSAGEM': 4609.46, 'DIÁRIAS': 1345.71}","[{'transport': 'Aéreo', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'return_origin': 'Sem informação, Sem informação, Sem informação', 'return_destination': 'Sem informação, Sem informação, Sem informação', 'issue_date': '28/02/2023', 'value': 2425.27}, {'transport': 'Aéreo', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'return_origin': 'Sem informação, Sem informação, Sem informação', 'return_destination': 'Sem informação, Sem informação, Sem informação', 'issue_date': '28/02/2023', 'value': 2184.19}]","[{'sequence': '1', 'origin_date': '28/02/2023', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '03/03/2023', 'destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '3,00', 'mission': 'Sim'}, {'sequence': '2', 'origin_date': '03/03/2023', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination_date': '03/03/2023', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '0,50', 'mission': 'Não'}]"
